h_num,s_num,agent_id,photo,room_num,area,price,status,orientation
21,324,12212,https://img.0756fang.com/Upload/Fang/2020-04/s896C4AED866B466099E4312D52FEEFAE.jpg/240X180,3房2厅2卫,110 ㎡,330万,0,北
22,324,54611,https://img.0756fang.com/Upload/Fang/2021-10/211012183551CA77C3DBB62E4E81B8D4.jpg/240X180,5房2厅2卫,190.32 ㎡,450万,0,东北
23,324,22238,https://img.0756fang.com/Upload/Fang/2021-04/210422164537D95CFB6AA9FD41E3980F.jpg/240X180,3房2厅1卫,146.37 ㎡,460万,0,北
24,324,57305,https://img.0756fang.com/Upload/Fang/2022-03/2203211005476B9153045D594FA1BF2D.jpg/240X180,3房2厅2卫,120.56 ㎡,277万,0,北
25,324,2453,https://img.0756fang.com/Upload/Fang/2021-10/s265A287DC86141FE827DD499E192C0ED.jpg/240X180,2房2厅2卫,109 ㎡,310万,0,西
26,324,2020,https://img.0756fang.com/Upload/Fang/2022-10/2210251117217F99A57398F244D6B6D8.jpg/240X180,2房2厅1卫,82 ㎡,225万,0,东
27,324,24312,https://img.0756fang.com/Upload/Fang/2021-09/2109081634006B9ED12839F54150B80B.jpg/240X180,5房2厅3卫,195 ㎡,520万,0,东
28,324,22426,https://img.0756fang.com/Upload/Fang/2021-11/211103113244BFC6E3D2AA8D49F6B58D.jpg/240X180,1房0厅1卫,132.2 ㎡,380万,0,南
29,324,44324,https://img.0756fang.com/Upload/Fang/2022-10/221020150812AC9956612423480584D6.jpg/240X180,2房2厅1卫,86 ㎡,245万,0,西南
30,324,1879,https://img.0756fang.com/Upload/Fang/2021-04/sEDAC47DFED874BE3BBC706C38C7955E4.jpg/240X180,7房3厅4卫,235.84 ㎡,703万,0,西
31,324,39172,https://img.0756fang.com/Upload/Fang/2022-09/220914165232844C157BF22D4EA797EF.jpg/240X180,2房2厅2卫,86 ㎡,245万,0,南
32,324,50845,https://img.0756fang.com/Upload/Fang/2021-06/sA4D7F7182E244667BD64E13EF61302D9.jpg/240X180,4房1厅2卫,142 ㎡,360万,0,北
33,324,10138,https://img.0756fang.com/Upload/Fang/2021-10/2110251131545F987B22C60C46709119.jpg/240X180,3房2厅2卫,120 ㎡,336万,0,东
34,324,26776,https://img.0756fang.com/Upload/Fang/2022-05/220525092419F0D9DEA3657B4137B5E2.jpg/240X180,2房2厅1卫,83 ㎡,318万,0,西
35,324,2965,https://img.0756fang.com/Upload/Fang/2021-12/21122116151618981B83C503478EBFFC.jpg/240X180,2房1厅1卫,81.55 ㎡,236万,0,南
36,324,17348,https://img.0756fang.com/Upload/Fang/2021-02/210221120139EED46967F924439D98E1.jpg/240X180,4房2厅2卫,142 ㎡,365万,0,北
37,324,43640,https://img.0756fang.com/Upload/Fang/2021-12/21122311025080D57CD7D17A4D2CB73E.jpg/240X180,3房2厅2卫,104 ㎡,275万,0,南北通
38,324,55326,https://img.0756fang.com/Upload/Fang/2018-06/10e22692-ee7a-470d-95b4-70e960ea26b0.jpg/240X180,4房2厅2卫,142 ㎡,385万,0,北
39,324,50249,https://img.0756fang.com/Upload/Fang/2020-09/s672B2C259336409589FFC4630FF4FB3A.jpg/240X180,3房2厅1卫,101.85 ㎡,295万,0,东南
40,324,41952,https://img.0756fang.com/Upload/Fang/2019-10/124ebf86-8b75-488e-8ac7-7b0c32f609e7.jpg/240X180,2房2厅2卫,120 ㎡,324万,0,西南
41,324,43047,https://img.0756fang.com/Upload/Fang/2020-10/s4F02D264B88B48D5AD93607AB42C5DCA.jpg/240X180,3房2厅2卫,102 ㎡,306万,0,东南
42,324,20573,https://img.0756fang.com/Upload/Fang/2022-10/22101314460307AA92FB0DEE414F85E2.jpg/240X180,3房2厅2卫,112 ㎡,310万,0,西
43,324,48631,https://img.0756fang.com/Upload/Fang/2022-06/220611084033DD9E0130E153444A9A8E.jpg/240X180,3房2厅2卫,109 ㎡,315万,0,东南
44,324,27999,https://img.0756fang.com/Upload/Fang/2021-10/211014204958CA68C2272B7E42CB9485.jpg/240X180,2房2厅1卫,82 ㎡,305万,0,东
45,324,54824,https://img.0756fang.com/Upload/Fang/2022-04/s47943762F08F4FAAA4A889C9D358D85C.png/240X180,2房1厅1卫,80.98 ㎡,290万,0,南北通
46,324,12757,https://img.0756fang.com/Upload/Fang/2021-11/2111111045043E6707E9EF804589B568.jpg/240X180,5房2厅2卫,210 ㎡,618万,0,东
47,324,41798,https://img.0756fang.com/Upload/Fang/2021-04/210429175434016824613E5A4B44AF39.jpg/240X180,5房3厅4卫,238 ㎡,690万,0,北
48,324,29107,https://img.0756fang.com/Upload/Fang/2022-11/221116190902B4BEF085B0764A1BB500.jpg/240X180,4房2厅2卫,142 ㎡,330万,0,东北
49,324,23680,https://img.0756fang.com/Upload/Fang/2022-10/2210062206355173079326534E198C7F.jpg/240X180,3房2厅1卫,119 ㎡,340万,0,南北通
50,324,56321,https://img.0756fang.com/Upload/Fang/2022-10/221010120028BC6F45A8453647DB97AE.jpg/240X180,3房2厅2卫,119.11 ㎡,339万,0,东
51,324,11231,https://img.0756fang.com/Upload/Fang/2019-06/6f98952a-506f-46db-acd6-b972e3441ac1.jpg/240X180,3房2厅2卫,119 ㎡,380万,0,北
52,324,46440,https://img.0756fang.com/Upload/Fang/2022-02/2202101557396528728EF70E4AB99370.jpg/240X180,3房2厅2卫,118 ㎡,365万,0,南
53,324,28032,https://img.0756fang.com/Upload/Fang/2022-05/2205041545088F312E14D2934C089842.jpg/240X180,3房2厅1卫,119.49 ㎡,315万,0,南
54,324,19039,https://img.0756fang.com/Upload/Fang/2021-07/210702170209E4E5B0C4CE1C48B49BBA.jpg/240X180,2房1厅1卫,82 ㎡,220万,0,西
55,324,20583,https://img.0756fang.com/Upload/Fang/2022-06/220616134424344FF1BD0E544A3983E0.jpg/240X180,4房2厅2卫,137.28 ㎡,338万,0,西
56,324,35912,https://img.0756fang.com/Upload/Fang/2021-07/210712122500AFBC00C6B5624D07ABE4.jpg/240X180,4房2厅2卫,118.09 ㎡,358万,0,东北
57,324,52464,https://img.0756fang.com/Upload/Fang/2016-06/160611201854A2ED4FB0FE7B440A84CE.jpg/240X180,6房2厅3卫,229.89 ㎡,700万,0,东南
0,319,15811,https://img.0756fang.com/Upload/Fang/2021-09/210924103202CF4B98A7A5994B99A504.jpg/240X180,1房1厅1卫,44.23 ㎡,112万,0,南北通
1,319,44641,https://img.0756fang.com/Upload/Fang/2022-07/2207111500279C9C4FD87CA74A7C8B83.jpg/240X180,1房0厅1卫,32.24 ㎡,79万,0,南北通
2,319,52119,https://img.0756fang.com/Upload/Fang/2022-09/22091210371601B66D33EB6441A4AD1E.jpg/240X180,1房0厅1卫,32.01 ㎡,93万,0,东
3,319,36652,https://img.0756fang.com/Upload/Fang/2022-06/2206211621116F62B2757EB94D50B1E8.jpg/240X180,3房2厅2卫,134.66 ㎡,370万,0,西南
4,319,1954,https://img.0756fang.com/Upload/Fang/2022-05/220518104522993E46DEB20C4CEB995B.jpg/240X180,3房2厅2卫,124.54 ㎡,342万,0,南北通
5,319,21936,https://img.0756fang.com/Upload/Fang/2020-12/2012181941516293F053951645BB835F.jpg/240X180,2房1厅1卫,57.35 ㎡,158万,0,北
6,319,29423,https://img.0756fang.com/Upload/Fang/2022-07/22070919161563A272E955654E7ABED3.jpg/240X180,2房2厅1卫,67.29 ㎡,180万,0,南
7,319,39825,https://img.0756fang.com/Upload/Fang/2023-02/s01E33E833394439DB5C5BE197CB60A7B.jpeg/240X180,2房2厅1卫,56.87 ㎡,160万,0,南北通
8,319,50080,https://img.0756fang.com/Upload/Fang/2021-11/211102162438D18BF5D4AE6F450C8D5F.jpg/240X180,4房2厅2卫,138.33 ㎡,490万,0,东
9,319,59235,https://img.0756fang.com/Upload/Fang/2021-06/210619112827854D77C637F84511B49B.jpg/240X180,3房2厅2卫,123.12 ㎡,343万,0,东南
10,319,56941,https://img.0756fang.com/Upload/Fang/2021-04/sC84BAF2FE1E5425A906F91A3976B0281.jpg/240X180,3房2厅2卫,121.47 ㎡,316万,0,北
11,319,48228,https://img.0756fang.com/Upload/Fang/2021-11/211127194235AD3681C0F90446D5A546.jpg/240X180,1房0厅1卫,32.26 ㎡,93万,0,南
12,319,37368,https://img.0756fang.com/Upload/Fang/2023-02/23022709170736D0729A8D7E4792837F.jpg/240X180,1房1厅1卫,44.84 ㎡,125万,0,东北
13,319,29468,https://img.0756fang.com/Upload/Fang/2022-06/2206181509072529C80ACB96464C82E6.jpg/240X180,4房2厅2卫,153.62 ㎡,415万,0,西
14,319,40389,https://img.0756fang.com/Upload/Fang/2022-11/221113095201E0526BB77ED04BD0A35C.jpg/240X180,1房1厅1卫,44.2 ㎡,104万,0,南北通
15,319,33663,https://img.0756fang.com/Upload/Fang/2023-03/230306180450E55FAE13F5134AF98A58.jpg/240X180,2房1厅1卫,57 ㎡,154万,0,南北通
16,319,57675,https://img.0756fang.com/Upload/Fang/2022-11/221116150659B8090E1704D648119332.jpg/240X180,2房2厅1卫,67.62 ㎡,190万,0,东北
17,319,55379,https://img.0756fang.com/Upload/Fang/2022-08/220821102850774A92A303544F84A0AD.jpg/240X180,3房2厅1卫,89 ㎡,264万,0,东北
18,319,46187,https://img.0756fang.com/Upload/Fang/2022-02/22022618274635A6EB0E8F30485BA4C9.jpg/240X180,1房0厅1卫,32.01 ㎡,90万,0,东
19,319,53579,https://img.0756fang.com/Upload/Fang/2022-08/22081909305351321D4A47EB4906B8EB.jpg/240X180,1房0厅1卫,32.01 ㎡,81万,0,北
20,319,46309,https://img.0756fang.com/Upload/Fang/2022-03/220308182303292F3CEE9A6B417E84CC.jpg/240X180,1房0厅1卫,33 ㎡,100万,0,西
21,319,15129,https://img.0756fang.com/Upload/Fang/2022-04/220407154828CC653A9C01494B6480D2.jpg/240X180,1房1厅1卫,44.86 ㎡,127万,0,东北
22,319,44103,https://img.0756fang.com/Upload/Fang/2022-09/s3038EF40530848EEA70F2EC52E2B3660.jpg/240X180,3房2厅1卫,88.72 ㎡,249万,0,西
23,319,59747,https://img.0756fang.com/Upload/Fang/2022-02/22022811185728FECE521706482BA3B6.jpg/240X180,2房1厅1卫,57.29 ㎡,163万,0,东
24,319,13738,https://img.0756fang.com/Upload/Fang/2022-07/2207071530546612A2064CD8490D85B7.jpg/240X180,1房1厅1卫,45 ㎡,115万,0,东南
25,319,34435,https://img.0756fang.com/Upload/Fang/2022-10/221021144903FEC05E4E77B64A249419.jpg/240X180,3房2厅2卫,128 ㎡,368万,0,南北通
26,319,9740,https://img.0756fang.com/Upload/Fang/2021-09/s4D7D052BFFB841BD9E6DE2A06369DFBD.jpg/240X180,3房2厅2卫,133.91 ㎡,400万,0,北
27,319,36866,https://img.0756fang.com/Upload/Fang/2023-02/2302061321568FAFF30C2EB940009EC2.jpg/240X180,3房2厅2卫,107.03 ㎡,288万,0,东北
28,319,22560,https://img.0756fang.com/Upload/Fang/2023-03/230307161356BB3811E2F8BB465CABAE.jpg/240X180,5房3厅3卫,132 ㎡,580万,0,东南
29,319,4265,https://img.0756fang.com/Upload/Fang/2022-11/221109213920718C8CEB363D45E195C3.jpg/240X180,3房2厅2卫,121.2 ㎡,350万,0,南北通
30,319,23259,https://img.0756fang.com/Upload/Fang/2022-09/220928140042F8AA886E75794003A5E6.jpg/240X180,3房2厅2卫,121 ㎡,338万,0,东
31,319,49850,https://img.0756fang.com/Upload/Fang/2021-09/s46289F74FFB94759A1FEE70C314BCFF2.jpg/240X180,4房2厅2卫,153.8 ㎡,430万,0,东
32,319,36420,https://img.0756fang.com/Upload/Fang/2020-06/200622204846B3DD0986ECAC484F93DA.jpg/240X180,2房2厅1卫,89 ㎡,260万,0,南北通
33,319,57381,https://img.0756fang.com/Upload/Fang/2021-12/211203142436D94D8325DC584100806B.jpg/240X180,3房2厅2卫,125 ㎡,355万,0,东北
34,319,11774,https://img.0756fang.com/Upload/Fang/2020-07/sB12A4AE675B64A4B831C283BEF6905C3.jpg/240X180,2房1厅1卫,56.87 ㎡,159万,0,西南
35,319,37473,https://img.0756fang.com/Upload/Fang/2020-06/20061415484940A31BE7705E440E9C69.jpg/240X180,1房1厅1卫,44.86 ㎡,138万,0,东
36,319,45135,https://img.0756fang.com/Upload/Fang/2020-04/200411141405E21D77420FEC44409DAE.jpg/240X180,1房1厅1卫,45 ㎡,127万,0,东
37,319,42337,https://img.0756fang.com/Upload/Fang/2021-03/s560A194458AF4F86B0F4CDA6E3F2936B.jpg/240X180,3房2厅2卫,124.54 ㎡,373万,0,南北通
38,319,37404,https://img.0756fang.com/Upload/Fang/2022-08/22083018083065F909AE4CB146C88748.jpg/240X180,1房1厅1卫,45 ㎡,122万,0,西
39,319,20258,https://img.0756fang.com/Upload/Fang/2021-01/210107174021BF568E39701F4F13BE44.jpg/240X180,2房2厅1卫,58 ㎡,160万,0,北
40,319,17950,https://img.0756fang.com/Upload/Fang/2021-02/210225175838C48FC94926F749039BF2.jpg/240X180,2房2厅1卫,58 ㎡,170万,0,东南
41,319,36141,https://img.0756fang.com/Upload/Fang/2020-08/sCB12A7C7F5424F1B9EA709679491A45C.jpg/240X180,3房2厅2卫,121 ㎡,349万,0,南北通
42,319,18678,https://img.0756fang.com/Upload/Fang/2021-10/211004135156C65ED2DF922042F0A288.jpg/240X180,3房2厅2卫,121 ㎡,375万,0,东北
43,319,1701,https://img.0756fang.com/Upload/Fang/2019-09/190907121750E681298C2E064388B2CE.jpg/240X180,1房1厅1卫,45 ㎡,132万,0,东北
44,319,51795,https://img.0756fang.com/Upload/Fang/2022-12/s1468E26A67A94A2FA3CA486C00A0B286.jpg/240X180,2房2厅1卫,58 ㎡,170万,0,西
45,319,45796,https://img.0756fang.com/Upload/Fang/2020-09/s4F1243FD4D334D988FDEAD0FA68A4AB1.jpg/240X180,4房2厅2卫,152.36 ㎡,431万,0,北
46,319,31964,https://img.0756fang.com/Upload/Fang/2020-07/20072614261706A226E7E4764BC297B4.jpg/240X180,3房2厅2卫,120.9 ㎡,365万,0,西南
47,319,17205,https://img.0756fang.com/Upload/Fang/2019-11/1911012052386CD37EC7EF914A0ABE39.jpg/240X180,2房1厅1卫,67.34 ㎡,172万,0,南北通
48,319,4947,https://img.0756fang.com/Upload/Fang/2022-11/221120110357C80C9D33F0DB4A53A334.jpg/240X180,2房2厅1卫,58 ㎡,165万,0,南
49,319,45110,https://img.0756fang.com/Upload/Fang/2022-07/22073021360471A5C6D7A8D244E2937C.jpg/240X180,5房2厅3卫,232.28 ㎡,780万,0,南北通
50,319,39401,https://img.0756fang.com/Upload/Fang/2022-06/220609160045F6BAD6690DC5412EB391.jpg/240X180,1房1厅1卫,44.23 ㎡,118万,0,东
51,319,2043,https://img.0756fang.com/Upload/Fang/2023-03/2303101140057754557F883649B3B419.jpg/240X180,3房2厅2卫,124.54 ㎡,335万,0,南
52,319,54456,https://img.0756fang.com/Upload/Fang/2023-03/230327142952E4F787BD0B484624A173.jpg/240X180,1房1厅1卫,33 ㎡,90万,0,西
53,319,59651,https://img.0756fang.com/Upload/Fang/2023-03/23030411403430C1A6B6B27B4C1BBE13.jpg/240X180,2房2厅1卫,58 ㎡,150万,0,北
54,319,22777,https://img.0756fang.com/Upload/Fang/2022-10/221007093752A55900013E2445DFAFF4.jpg/240X180,3房2厅2卫,120.9 ㎡,325万,0,西
55,319,57080,https://img.0756fang.com/Upload/Fang/2016-09/160923180915EAAFE1267632430C9C56.jpg/240X180,2房2厅1卫,68 ㎡,204万,0,北
0,1339,11241,https://img.0756fang.com/Upload/Fang/2021-02/21022014530651567F314DD344C3ACC0.jpg/240X180,3房2厅2卫,155.09 ㎡,450万,0,东南
1,1339,36954,https://img.0756fang.com/Upload/Fang/2022-09/22090616185792A549F2D4FC4F65BF80.jpg/240X180,3房2厅2卫,148 ㎡,419万,0,南北通
2,1339,45938,https://img.0756fang.com/Upload/Fang/2023-03/s9B753003FF98407CB8CE6E8409927987.jpg/240X180,3房2厅2卫,148 ㎡,390万,0,东
3,1339,51357,https://img.0756fang.com/Upload/Fang/2021-01/2101161129210748BFFEED9947B982A3.jpg/240X180,4房2厅2卫,187.4 ㎡,530万,0,西
4,1339,52314,https://img.0756fang.com/Upload/Fang/2022-06/220617155457A6ED465D036447DD93D4.jpg/240X180,2房2厅1卫,85.33 ㎡,230万,0,东
5,1339,54851,https://img.0756fang.com/Upload/Fang/2022-05/s0A1C26A18715401292A4973A75C01396.jpg/240X180,2房2厅1卫,90.97 ㎡,268万,0,西南
6,1339,39023,https://img.0756fang.com/Upload/Fang/2022-06/220607134308A1324D1D5FD34D608E35.jpg/240X180,1房1厅1卫,47 ㎡,100万,0,南
7,1339,16501,https://img.0756fang.com/Upload/Fang/2021-08/210801175300CDE4235AA6114644832B.jpg/240X180,3房2厅2卫,152.29 ㎡,418万,0,西南
8,1339,11790,https://img.0756fang.com/Upload/Fang/2022-11/2211081048005C1FBD570C804F27BD9C.jpg/240X180,2房2厅1卫,89.1 ㎡,219万,0,南北通
9,1339,30922,https://img.0756fang.com/Upload/Fang/2023-03/2303121018297BBE9FC67B8044668ECC.jpg/240X180,2房2厅1卫,89.07 ㎡,215万,0,南
10,1339,2862,https://img.0756fang.com/Upload/Fang/2020-03/200329105216D06DC72AD1794BE9B60E.jpg/240X180,1房0厅1卫,45 ㎡,108万,0,西
11,1339,53507,https://img.0756fang.com/Upload/Fang/2022-10/2210221746316C9157692C6C4CC1BAFF.jpg/240X180,2房2厅1卫,86.49 ㎡,238万,0,西
12,1339,6432,https://img.0756fang.com/Upload/Fang/2022-10/22101916131682FA407F859F4D69A695.jpg/240X180,3房2厅2卫,148 ㎡,399万,0,东南
13,1339,4599,https://img.0756fang.com/Upload/Fang/2022-10/s4388F83CB145471CBA43D522C8DFA41F.jpg/240X180,2房2厅1卫,86 ㎡,260万,0,南北通
14,1339,53815,https://img.0756fang.com/Upload/Fang/2022-08/s3C96BD9F04B545FDBDBE7BE949C3C8A9.jpg/240X180,1房0厅1卫,45 ㎡,103万,0,北
15,1339,3478,https://img.0756fang.com/Upload/Fang/2021-12/211212083737A3CEB770464C4AE9A134.jpg/240X180,1房0厅1卫,46 ㎡,190万,0,北
16,1339,53973,https://img.0756fang.com/Upload/Fang/2022-03/2203082002476C38833ACE694B0F9ED7.jpg/240X180,1房0厅1卫,42 ㎡,125万,0,东
17,1339,13463,https://img.0756fang.com/Upload/Fang/2021-10/21102814060781C26F4875454358A7B5.jpg/240X180,2房2厅1卫,86 ㎡,253万,0,西
18,1339,19958,https://img.0756fang.com/Upload/Fang/2021-12/s778B0C798EAE4FAA9DD0BC8BBF230079.jpg/240X180,2房2厅1卫,89.33 ㎡,228万,0,东
19,1339,17336,https://img.0756fang.com/Upload/Fang/2021-04/210416120045ECE56F82DBD74344B2F0.jpg/240X180,1房1厅0卫,45 ㎡,125万,0,南
20,1339,11406,https://img.0756fang.com/Upload/Fang/2022-08/220814133134B249A338125449089673.jpg/240X180,1房1厅1卫,48 ㎡,115万,0,东
21,1339,39423,https://img.0756fang.com/Upload/Fang/2023-02/s3DD336FCBB8A4B20BE66914A1594C865.jpg/240X180,2房2厅1卫,90.97 ㎡,259万,0,东南
22,1339,26453,https://img.0756fang.com/Upload/Fang/2021-05/sE596B535D75C4C7095390A8072CDC82F.jpg/240X180,1房0厅1卫,47 ㎡,125万,0,南北通
23,1339,41328,https://img.0756fang.com/Upload/Fang/2023-02/230228160213903876AD9AB94B29B459.jpg/240X180,2房2厅1卫,86 ㎡,315万,0,西
24,1339,9860,https://img.0756fang.com/Upload/Fang/2022-12/221210225029E2EE4FEBD8024CCE8A26.jpg/240X180,2房2厅1卫,90.95 ㎡,280万,0,东
25,1339,54317,https://img.0756fang.com/Upload/Fang/2022-05/2205171604439B0AE96A4FE54B2AB592.jpg/240X180,2房2厅1卫,85.43 ㎡,275万,0,东北
26,1339,51335,https://img.0756fang.com/Upload/Fang/2023-02/230212151403C5C824AEF7A34531A5AB.jpg/240X180,2房2厅1卫,91 ㎡,300万,0,西
27,1339,12414,https://img.0756fang.com/Upload/Fang/2021-09/210909165433B00DF4672EE6465C99F8.jpg/240X180,3房2厅2卫,157.31 ㎡,400万,0,东南
28,1339,8010,https://img.0756fang.com/Upload/Fang/2021-12/211227132040AD7D6EF52F9F4CF6960F.jpg/240X180,1房1厅1卫,45 ㎡,125万,0,北
29,1339,926,https://img.0756fang.com/Upload/Fang/2021-11/s34F84A87C4774355A7DDD2D06AFC28B2.jpg/240X180,3房2厅2卫,156 ㎡,410万,0,西南
30,1339,3945,https://img.0756fang.com/Upload/Fang/2021-03/210319142816EA7F8510ECC043E39BAE.jpg/240X180,2房2厅1卫,87 ㎡,217万,0,东北
31,1339,57921,https://img.0756fang.com/Upload/Fang/2022-10/s143A50ADEBAC45C8A78A18FDB5B83DE6.png/240X180,2房2厅1卫,92 ㎡,330万,0,东北
32,1339,26527,https://img.0756fang.com/Upload/Fang/2019-06/190615185442E5FF4AD75A184E0EA71D.jpg/240X180,2房2厅1卫,86 ㎡,295万,0,西
33,1339,3332,https://img.0756fang.com/Upload/Fang/2022-10/2210071107545C5ED6C6A8A244CF8362.jpg/240X180,2房2厅1卫,85.39 ㎡,245万,0,北
34,1339,33604,https://img.0756fang.com/Upload/Fang/2022-07/2207141114233708A8C4AF9E49819576.jpg/240X180,1房0厅1卫,47 ㎡,105万,0,东南
35,1339,31931,https://img.0756fang.com/Upload/Fang/2020-08/200802154023EE279720539D4C049AA3.jpg/240X180,3房2厅2卫,153 ㎡,480万,0,东北
36,1339,43833,https://img.0756fang.com/Upload/Fang/2018-11/1811131547369F2F784AD8704660B618.jpg/240X180,3房2厅2卫,148.57 ㎡,415万,0,南
37,1339,43632,https://img.0756fang.com/Upload/Fang/2020-06/s026CDE637F75435EADEB61DEB581FCED.jpg/240X180,1房0厅1卫,48.26 ㎡,116万,0,南北通
38,1339,16439,https://img.0756fang.com/Upload/Fang/2020-03/2003270948052BBF0607B5AC4FEFA115.jpg/240X180,1房0厅1卫,47.39 ㎡,116万,0,东北
39,1339,24786,https://img.0756fang.com/Upload/Fang/2020-09/200922083408A4A72270155E41DE8F4E.jpg/240X180,2房2厅1卫,86.46 ㎡,285万,0,西
40,1339,53264,https://img.0756fang.com/Upload/Fang/2020-06/s23A35A6E8D4244FEA41750D7FF072AF7.jpg/240X180,3房2厅2卫,153.25 ㎡,439万,0,东北
41,1339,57320,https://img.0756fang.com/Upload/Fang/2020-06/s49E6FF3248F6409EB4E32032E4BB642B.jpg/240X180,1房0厅1卫,45.59 ㎡,120万,0,北
42,1339,4920,https://img.0756fang.com/Upload/Fang/2019-06/190610115056E50061B3B933430EB126.jpg/240X180,1房0厅1卫,47 ㎡,118万,0,东
43,1339,59184,https://img.0756fang.com/Upload/Fang/2021-10/211011173827964B2635D31341FAA0D2.jpg/240X180,1房0厅1卫,47 ㎡,125万,0,南北通
44,1339,57271,https://img.0756fang.com/Upload/Fang/2022-11/2211101315222F6756FD18B54931AD90.jpg/240X180,2房2厅1卫,86.45 ㎡,240万,0,南北通
45,1339,34748,https://img.0756fang.com/Upload/Fang/2017-04/0922cbb2-267e-44bd-9636-9473de297328.jpg/240X180,3房2厅2卫,155 ㎡,480万,0,东北
46,1339,42062,https://img.0756fang.com/Upload/Fang/2021-09/sD79794A4E6BA4FAAB839C01D81A8C560.jpg/240X180,1房1厅1卫,47.58 ㎡,110万,0,南
47,1339,31479,https://img.0756fang.com/Upload/Fang/2023-03/23031410304489E229F50C234CCF8C79.jpg/240X180,3房2厅2卫,155 ㎡,410万,0,东
48,1339,52375,https://img.0756fang.com/Upload/Fang/2015-05/150526095954AB52277C367449BBF2DF.jpg/240X180,3房2厅2卫,152 ㎡,450万,0,北
0,251,21210,https://img.0756fang.com/Upload/Fang/2022-02/sC669686DED1548D38E15D674F4C1C79D.jpeg/240X180,2房2厅1卫,81.11 ㎡,185万,0,南
1,251,2150,https://img.0756fang.com/Upload/Fang/2022-11/sF9140A875DC74844BA2617A526378E25.jpg/240X180,3房2厅1卫,92.02 ㎡,185万,0,西
2,251,53869,https://img.0756fang.com/Upload/Fang/2021-12/sCF6124A2971D41A79DFD8700E0B6E633.jpg/240X180,2房2厅1卫,67.92 ㎡,170万,0,东北
3,251,50739,https://img.0756fang.com/Upload/Fang/2022-11/221107132819A1237980019348FFA42D.jpg/240X180,2房2厅1卫,65.02 ㎡,120万,0,北
4,251,5732,https://img.0756fang.com/Upload/Fang/2021-12/211202141201115A57AA83C74BCC9D2B.jpg/240X180,3房2厅2卫,103.72 ㎡,228万,0,南
5,251,49689,https://img.0756fang.com/Upload/Fang/2022-05/22053015493004DD1845920B4EF4A538.jpg/240X180,3房2厅1卫,83.79 ㎡,160万,0,南北通
6,251,54439,https://img.0756fang.com/Upload/Fang/2021-10/2110191454028A627F1F7ACD475AB43C.jpg/240X180,4房2厅2卫,147.3 ㎡,220万,0,南
7,251,47128,https://img.0756fang.com/Upload/Fang/2021-01/210103102002272553E61E39480CB3E9.jpg/240X180,3房2厅1卫,96.48 ㎡,175万,0,西南
8,251,52352,https://img.0756fang.com/Upload/Fang/2022-10/221024115105A0F239C24B89498B86E1.jpg/240X180,3房2厅2卫,105.26 ㎡,245万,0,南
9,251,6538,https://img.0756fang.com/Upload/Fang/2023-02/230219144003CDB24C9EADE245418471.jpg/240X180,1房0厅1卫,36.37 ㎡,79万,0,东南
10,251,19651,https://img.0756fang.com/Upload/Fang/2022-06/s97329090CA874F839465EA25930CC10D.jpeg/240X180,1房0厅1卫,36.5 ㎡,72万,0,西南
11,251,44668,https://img.0756fang.com/Upload/Fang/2022-11/221118192442DB4576ACB6934D3384ED.jpg/240X180,4房2厅2卫,147.5 ㎡,298万,0,东
12,251,45217,https://img.0756fang.com/Upload/Fang/2022-04/220406110909EF2167D430A04737B1BB.jpg/240X180,2房2厅1卫,80.63 ㎡,178万,0,东
13,251,29547,https://img.0756fang.com/Upload/Fang/2022-01/22010116182207ECBFE6A63F4AC7A452.jpg/240X180,1房1厅1卫,29.34 ㎡,63万,0,北
