id,district,sub_url,photo,build_year,house_name,address,price,property_company,developer,property_fee,house_type,surr_envi,surr_school,surr_trafic,surr_business,surr_entertain
262,1,/loupan/262.html,https://img.0756fang.com/Upload/Dictionary/2020-07/sE81449963CAE489C9CB121E5961ABB1D.jpeg/260X170,1995,联安路住宅,香洲区联安路    ,20613,自家物业,自家物业,0.6 元/平米*月,住宅,"中国银行、建设银行、交通银行、珠海商业银行,　医院：,　珠海第二人民医院",拱北小学、拱北中学,华侨宾馆（1;2;10;10a;11;32;33;35;62,万家百货、米兰百货  迎宾广场、又一家超市、屈臣氏,莲花万景城 (莲花路)、银都食街、珠海口岸购物广场
309,1,/loupan/309.html,https://img.0756fang.com/Upload/Dictionary/2018-07/a5724923-178a-47f6-b9e4-2a4b98c7a1f1.jpg/260X170,1994,亚仿苑,香洲区石花西路将军巷,17783,亚仿物业,亚仿物业,0.6 元/平米*月,住宅,"中国银行、建设银行、交通银行、珠海商业银行,　医院：,　珠海第二人民医院",拱北小学、拱北中学,北岭（1;2;10;10a;11;32;33;35;62,万家百货、米兰百货  迎宾广场、又一家超市、屈臣氏,莲花万景城 (莲花路)、银都食街、珠海口岸购物广场
285,1,/loupan/285.html,https://img.0756fang.com/Upload/Dictionary/2019-02/cd450d14-26bc-4b6e-95c3-494d383fe278.jpg/260X170,1999,日华花园,香洲区拱北情侣南路2,27378,华程物业,华程物业,1.6 元/平米*月,车库,KFC、麦当劳、拱北市场、文华书店、,"幼儿园： 银海托幼,拱北幼儿园,珠海市健中幼儿园,乐华幼儿园,南山幼儿园 中小学：拱北小学，、拱北中学、香洲实验中学；",02路观光线、4路、9路、13路、99路、207路，到日华花园站,莲花万景城、口岸地下购物广场、华润万佳等；,口岸地下购物广场、莲花路步行街
312,1,/loupan/312.html,https://img.0756fang.com/Upload/Dictionary/2019-06/deaa9f6f-6b62-4f19-8112-06ccb8a705cf.jpg/260X170,2004,艺丰大厦,香洲区粤海中路100,25577,御兴物业,御兴物业,1.4 元/平米*月,住宅,农业银行、建设银行、邮政储蓄、中国银行  板障山森林公园  第二人民医院,拱北小学、拱北中学,8路、13路、31路、30路、34路、207路，到凉粉桥站,万佳百货、迎宾广场、屈臣氏,新海利海鲜美食广场  谭鱼头珠海拱北店
277,1,/loupan/277.html,https://img.0756fang.com/Upload/Dictionary/2021-10/sB4C951EDF04D46879B34329494651452.jpg/260X170,2003,名门大厦,香洲区迎宾南路218,12000,明盛物业,,20.0 元/平米*月,写字楼,"中国银行、建设银行、交通银行、珠海商业银行,　医院：,　珠海第二人民医院",拱北小学、拱北中学,北岭（1;2;10;10a;11;32;33;35;62,万家百货、米兰百货  迎宾广场、又一家超市、屈臣氏,莲花万景城 (莲花路)、银都食街、珠海口岸购物广场
240,1,/loupan/240.html,https://img.0756fang.com/Upload/fyEstate/14051412004213930FCFCB9EA834A1FD.jpg/260X170,2005,金桂轩,香洲区九洲大道西10,24370,,,1.5 元/平米*月,住宅,板障山森林公园、休憩娱乐公园，板障山隧道，口岸广场，,拱北小学，北岭小学，拱北中学,北岭巴士站,万佳百货、迎宾广场、屈臣氏、又一家超市、拱北口岸地下广场,莲花路步行街、圆明新圆、梦幻水城、板嶂山森林公园
191,1,/loupan/191.html,https://img.0756fang.com/Upload/Dictionary/2020-07/s2EA832EE678A4D079BCE3F96C66E3F11.jpg/260X170,1995,宝江大厦,香洲区拱北联安路23,18889,中峻物业,中峻物业,1.0 元/平米*月,住宅,仁和骨伤医院 、传统医学研究所、市第二人民医院；,拱北中小学,1路、2路、观光02线、10路、10路A、11路、32路、33路、35路、62路，到北岭,万佳百货、迎宾广场、又一家超市、屈臣氏,农业银行、建设银行、邮政储蓄、中国银行
296,1,/loupan/296.html,https://img.0756fang.com/Upload/Dictionary/2018-09/8d1b4840-184f-4840-9644-e1eb4524c2e6.jpg/260X170,2002,西海名苑,香洲区拱北围基28号,24815,中珠物业,中珠,2.1 元/平米*月,住宅,迎宾大道、莲花商业街，近拱北口岸广场、拱北第二人民医院、方华医院、仁和骨伤医院、传统医学研究所等；中国银行、工商银行、建设银行、交通银行、光大银行、东亚银行、渣打银行等,拱北小学，拱北中学,1、2、2A、8、9、10、10A、11、30、31、32、33、35、99、101、207、601、601B、608等，到万佳站；,米兰百货、华润万家超市、迎宾百货、泰锋电器、国美电器,侨光按摩、豪光按摩、自然堂、活泼按摩
213,1,/loupan/213.html,https://img.0756fang.com/Upload/fyEstate/14051411430350DA5288C551929EE139.jpg/260X170,1993,桂花北路,桂花北路      ,15056,自主物业,自主开发,0.5 元/平米*月,住宅,合罗山，市政排水渠，沃尔玛商场,北岭小学，拱北小学，拱北中学,桂花中巴士站,沃尔玛，华润万家,板障山，口岸广场
299,1,/loupan/299.html,https://img.0756fang.com/Upload/fyEstate/1405151121426CB36600E6687802A350.jpg/260X170,1995,香江楼,香洲区拱北迎宾南路2,17000,自家物业,,0.8 元/平米*月,住宅,"中国银行、建设银行、交通银行、珠海商业银行,　医院：,　珠海第二人民医院","拱北小学、拱北中学,",华侨宾馆（1;2;10;10a;11;32;33;35;62,万家百货、米兰百货  迎宾广场、又一家超市、屈臣氏,莲花万景城 (莲花路)、银都食街、珠海口岸购物广场
233,1,/loupan/233.html,https://img.0756fang.com/Upload/Dictionary/2019-03/9d4a4b6b-883f-4aba-8add-52e130d6f870.jpg/260X170,2000,花城苑,香洲区石花西路将军巷,21388,没有,不详,0.8 元/平米*月,住宅,"中国银行、建设银行、交通银行、珠海商业银行,　医院：,　珠海第二人民医院",拱北小学、拱北中学,北岭（1;2;10;10a;11;32;33;35;62,万家百货、米兰百货  迎宾广场、又一家超市、屈臣氏,莲花万景城 (莲花路)、银都食街、珠海口岸购物广场
248,1,/loupan/248.html,https://img.0756fang.com/Upload/fyEstate/14051513193496F91C1A5CBC15FEA2FB.jpg/260X170,2006,骏成苑,香洲区兰埔路38号 ,20970,金钟物业,珠海房产开发有限公司,1.2 元/平米*月,住宅,梦幻水城，圆明新园，板樟山公园,金钟小学和拱北中学，第十六中,32.33.609.22.35.11.12.10.K9.K6等,得一超市，楼下便利店,梦幻水城，圆明新园，板樟山公园
202,1,/loupan/202.html,https://img.0756fang.com/Upload/fyEstate/140514120539FD78DE22651E8F515766.jpg/260X170,1997,富都广场,香洲区拱北迎宾南路2,30233,恒安物业,恒安物业,1.0 元/平米*月,住宅,"中国银行、建设银行、交通银行、珠海商业银行,　医院：,　珠海第二人民医院",拱北小学、拱北中学,北岭（1;2;10;10a;11;32;33;35;62;,万家百货、米兰百货  迎宾广场、又一家超市、屈臣氏,莲花万景城(莲花路)、银都食街、珠海口岸购物广场
1466,1,/loupan/1466.html,https://img.0756fang.com/Upload/Dictionary/2020-07/s44C3392A9A2B441CB47140257CC69594.jpeg/260X170,2007,中铁凤凰谷,香洲区拱北联安路30,38188,深圳彩生活,凤凰泰富,6.0 元/平米*月,住宅,"凤凰谷项目南侧为联安路，东连水湾路及情侣南路，西接迎宾南路。可乘坐4路, 9路, 13路, 36路 99路公交车在粤海东站、日华花园站、银都站、银海新村站下车 。",拱北小学、拱北中学,"4路, 9路, 13路, 36路 99路公交车在粤海东站",万佳百货、米兰百货、免税商场、莲花路商业步行街,酒吧街、皇家台球俱乐部、粤海保龄球馆
226,1,/loupan/226.html,https://img.0756fang.com/Upload/Dictionary/2020-07/sC6BC7C41A05D4D99BF0A599A2FFEF26B.jpeg/260X170,2000,海湾新家园,拱北联安路2号   ,23667,,,0.0 元/平米*月,住宅,一座浪漫之城，一条浪漫之路，一个浪漫家园。 龙园.海湾雅苑代表珠海未来居住的最高水准，在城市最美的地段，享受最美的生活。龙园海湾雅苑位于这条绸带的中心，背依青山葱翠，前拥天高海阔。,拱北小学，拱北中学，嘉艺幼儿园,公交站有：4路、9路、13路、99路、207路，日华花园站。周边重要交通干线有港珠澳大桥及延长线、广珠城际轻轨珠海站、情侣路、105国道、太澳高速、连通珠海机场和各大港口，海陆空交通系统非常发达，区位交通条件十分优越。从拱北口岸过关，仅需十多分钟，区内拥有拱北汽车运输公司和歧关车路有限公司，交通方便快捷。,拱北口岸地区，独特的地理位置，这里拥有目前世界先进的全部五种商业组织形式：百货、零售、连锁、超市步行街，大型商业中心有：莲花路商业步行街、莲花万景城、万家百货、拱北口岸地下商业广场、迎宾广场、拱北免税商场。,临近拱北口岸重地，每年经拱北口岸进出境的海内外旅客4000多万人次，是珠海市人流最旺的地区。享有得天独厚的地缘、人缘优势。拱北商贸、金融、信息、交通、旅游十分发达。区内有全国单间面积第二大的万佳百货超市、珠海市最繁荣的莲花路商业街、拱北酒吧街，拥有银都、海湾、粤海、华宾、步步高、拱宾等著名酒店，是人们旅游观光、休闲、居住的好地方。
308,1,/loupan/308.html,https://img.0756fang.com/Upload/Dictionary/2020-07/s234E5955549645C88D40D9073F0A1A2C.jpg/260X170,2000,迅发苑,香洲区拱北岭南路55,19653,自主物业,自主物业,0.8 元/平米*月,住宅,"中国银行、建设银行、交通银行、珠海商业银行,　医院：,　珠海第二人民医院",北岭小学  拱北中学,凉粉桥（8;13;30;31;34;207;601;601b;608,万家百货、米兰百货  迎宾广场、又一家超市、屈臣氏,莲花万景城 (莲花路)、银都食街、珠海口岸购物广场
4597,1,/loupan/4597.html,https://img.0756fang.com/Upload/fyEstate/141203171030AC55ABA10A0A76D88751.jpg/260X170,2013,海逸雍雅堡,香洲区金钟街33号 ,38368,海逸物业,海逸房地产集团,5.5 元/平米*月,别墅,海逸雍雅堡拥有便利的生活交通条件，它处于纵贯东西的珠海九洲大道和纵贯南北的迎宾路的中心位置，向东至九州港港口，可达深港澳；向西直通珠海机场；向南可至拱北口岸，直通澳门。,金钟小学、拱北中学,乘坐13路，62路，69路公交车在兰埔东站下车 。,兰埔东路商业街,板障山公园、圆明新园、梦幻水城等景区。
4551,1,/loupan/4551.html,https://img.0756fang.com/Upload/Dictionary/2018-09/602aefb3-f6dc-4cc0-b942-74d0d0e7e87b.jpg/260X170,1998,联安大厦,香洲区粤海中路103,19802,,,0.0 元/平米*月,住宅,,,,,
223,1,/loupan/223.html,https://img.0756fang.com/Upload/Dictionary/2019-02/c43f35ae-86eb-4234-ba54-e309a5495dc1.jpg/260X170,1999,海涛居,香洲区粤海东路100,24815,田地物业,田地开发,1.6 元/平米*月,住宅,莲花路步行街、拱北市场、拱北海关、拱北宾馆、信禾汽,拱北小学，拱北中学,02路观光线、4路、9路、13路、99路、207路，到日华花园站,莲花万景城、口岸地下购物广场、华润万佳等；,莲花路步行街，
231,1,/loupan/231.html,https://img.0756fang.com/Upload/Dictionary/2018-09/b4c8e732-0313-4806-afcb-5b7e37f621f4.jpg/260X170,2003,和园大厦,香洲区拱北围基路28,29202,鸿翔物业,珠海市汕业房地产开发有限公司,2.0 元/平米*月,住宅,拱北最繁华的商业区，靠近拱北口岸，在口岸广场的左侧，是全珠海名副其实的地中之王。周边风景如画的环境，配上拱北口岸合四周的现代化建筑，尽显珠海的美丽风光,拱北小学、拱北中学,1、L1、2、2A、8、9、10、11、12、30、31、32、33、35、60、99、601、601B、608等，到万佳站,米兰百货、华润万家、迎宾广场、口岸地下广场；,莲花路步行街，侨光保健。
284,1,/loupan/284.html,https://img.0756fang.com/Upload/Fang/2021-11/2111031817161FE317F9CA474FB08FBA.jpg/260X170,1992,侨岭街住宅,侨岭街       ,21761,自家物业,自家物业,0.0 元/平米*月,住宅,"中国银行、建设银行、交通银行、珠海商业银行,　医院：,　珠海第二人民医院",北岭小学 拱北中学,北岭（1;2;10;10a;11;32;33;35;62;,万家百货、米兰百货  迎宾广场、又一家超市、屈臣氏,莲花万景城 (莲花路)、银都食街、珠海口岸购物广场
195,1,/loupan/195.html,https://img.0756fang.com/Upload/Dictionary/2019-02/76d18c6f-5862-44cb-bbf3-8e7bccddcc4a.jpg/260X170,2001,边检大院,香洲区拱北侨光路2号,26000,,,1.0 元/平米*月,住宅,,,,,
207,1,/loupan/207.html,https://img.0756fang.com/Upload/Dictionary/2018-09/730d5826-8227-4b39-8540-50d70ccb5f47.jpg/260X170,1998,工商银行大厦,桂花南38号    ,24000,,,0.0 元/平米*月,住宅,建设银行、工商银行、中国银行、邮政储蓄、交通银行炮台山公园、拱北市场，市第二人民医院,拱北小学、拱北中学,拱北万家 （1路; 2路; 8路; 9路; 10a路; 10路; 10路班车; 11路; 11路夜班; 30路; 31路; 32路; 33路; 34路; 35路; 82路; 99路; 101路; 207路; 601b路; 601路; 601,万佳百货、迎宾广场、又一家超市、屈臣氏,莲花万景城 (莲花路)、银都食街、珠海口岸购物广场
4263,1,/loupan/4263.html,https://img.0756fang.com/Upload/fyEstate/1405151428217D9224F2E56D88D7D85D.jpg/260X170,0,梅珠大楼,香洲区粤海中路215,21129,,,0.6 元/平米*月,住宅,合罗山，昌安假日酒店，口岸广场,北岭小学，拱北中学,合罗山巴士站,万佳百货，沃尔玛,口岸广场，沃尔玛
6785,1,/loupan/6785.html,https://img.0756fang.com/Upload/Dictionary/2019-07/3320d5c7-53c6-4620-8f22-09ed39c3cfdc.jpg/260X170,1993,侨社宿舍,香洲区拱北桂花北路7,20559,,,0.0 元/平米*月,住宅,,,,,
271,1,/loupan/271.html,https://img.0756fang.com/Upload/Dictionary/2018-06/1d705e22-7346-4fea-ba5a-832c2e6d3d4f.jpg/260X170,1993,美景花园,香洲区拱北水湾路22,22604,,,0.0 元/平米*月,住宅,,,,,
196,1,/loupan/196.html,https://img.0756fang.com/Upload/fyEstate/140514112155B550DFEA1F1D27C4256E.jpg/260X170,1997,拱北边检宿舍,拱北粤海中路2130,17604,,,0.6 元/平米*月,住宅,昌安假日酒店，合罗山墓园,北岭小学，拱北中学,合罗山酒店,万佳百货，沃尔玛,昌安假日酒店，芙蓉王酒店
279,1,/loupan/279.html,https://img.0756fang.com/Upload/Dictionary/2020-07/s4F440789B8A74AC08B06A8B3BBC578CE.jpg/260X170,1993,南大大厦,香洲区粤海中路102,15000,自家物业,自家物业,0.6 元/平米*月,住宅,珠海市第二人民医院,拱北中学  拱北小学,8;21;31;34;56;207;601;601b;608凉粉桥,万佳百货、迎宾广场、又一家超市、屈臣氏,莲花万景城(莲花路)、银都食街、珠海口岸购物广场
259,1,/loupan/259.html,https://img.0756fang.com/Upload/Dictionary/2018-02/837eed76-5d19-4602-9ed7-566123a75d6e.jpg/260X170,1995,丽祥苑,香洲区拱北桂花北路1,20953,,,0.6 元/平米*月,住宅,梦幻水城，圆明新园，板樟山森林公园,金钟小学，拱北中学,62.13.69.991路到兰埔东巴士站下车,得一超市，华润万家便利店，兰埔市场,梦幻水城，圆明新园，板樟山森林公园
311,1,/loupan/311.html,https://img.0756fang.com/Upload/Dictionary/2018-09/5511f0a8-8a34-4c6f-8356-34d250649734.jpg/260X170,1994,义福新村,香洲区拱北围基路28,35000,义福物业,,0.6 元/平米*月,住宅,珠海市第二人民医院，桂花北邮局，中国银行、建设银行、交通银行，国美电器,拱北小学，拱北中学,4路路 36路路 62路路 82路，到新市花园站,保利来商业城(迎宾南路)、莲花万景城(莲花路)、拱北口岸购物广场、珠海口岸购物广场(北2门),海兴海鲜大排档、红叶西餐厅、红蜻蜓美食、阿川酸辣粉、港兴茶餐厅
